,Unnamed: 0,Name,Rating,Review,Description,Price_Range,Label,Category,Location,Location_1,Category_1,점심,저녁,픽업,min,max
3117,3117,어성일식,4.5,1231,최고급 오마카세를 합리적인 가격에 무제한 사케와 함께 즐길 수 있는 업장,점심 4.8만원 · 저녁 10 - 14만원,예약,스시오마카세,압구정,강남구,일식,4.8만원 ·  10 - 14만원,4.8만원 -  10 - 14만원,,10,14
3118,3118,마테르 (mater),4.9,586,"대지가 품은 재료, 그 본연의 맛에 발효라는 자연의 시간을 더합니다. 자연과 인간이 가장 가까이 닿을 수 있도록, Mater.",점심 9.5만원 · 저녁 16만원,예약,코스요리,도산공원,강남구,퓨전,9.5만원 ·  16만원,9.5만원 -  16만원,,5,5
3119,3119,히가시 (東),4.9,68,절기.계절별 제철 식자재로 메뉴가 바뀌는 와쇼쿠요리를 즐기실수 있는 멤버십 전용 공간,점심 영업안함 · 저녁 12 - 15만원,예약,일식,한남,용산구,일식,영업안함,12 - 15만원,,12,15
3120,3120,스시미루,4.8,1010,"아름다운 맛과 다채로운 구성, 술 곁들이기 아늑한 분위기의 스시오마카세",점심 7만원 · 저녁 14만원,예약,스시오마카세,압구정로데오,강남구,일식,7만원 ·  14만원,7만원 -  14만원,,7,7
3121,3121,문갓포,5.0,971,"고급 식자재를 사용해 선보이는 다양한 창작요리와 스시, 사시미",점심 영업안함 · 저녁 10만원,예약,스시오마카세,가락,송파구,일식,영업안함,10만원,,10,10
3122,3122,모노클 도산,4.8,242,프라이빗 룸과 칵테일 & 위스키 바가 있는 분위기 좋은 이탈리안 레스토랑,점심 2.3 - 7만원 · 저녁 2.3 - 18만원,예약,이탈리아음식,도산공원,강남구,양식,2.3 - 7만원 ·  2.3 - 18만원,2.3 - 7만원 -  2.3 - 18만원,,3,7
3123,3123,동화고옥 선릉점,4.6,315,궁중 음식을 현대적으로 전승하여 아름다운 우리 식문화를 재현하는 한식당,점심 2 - 11만원 · 저녁 9 - 15만원,예약,한정식,선릉,강남구,한식,2 - 11만원 ·  9 - 15만원,2 - 11만원 -  9 - 15만원,,2,11
3124,3124,파크 하얏트 서울 더 팀버 하우스,4.7,5,전통의 멋이 담긴 디테일과 현대적 디자인이 어우러진 프리미엄 바이닐 뮤직바 & 일식 다이닝,점심 영업안함 · 저녁 15만원,예약,양식,삼성,강남구,양식,영업안함,15만원,,15,15
3125,3125,화야 (아사도 바비큐 오마카세),4.8,614,국내 유일 한우 통짝갈비 아사도 바비큐 오마카세,점심 영업안함 · 저녁 14만원,예약,한우오마카세,양재,서초구,한식,영업안함,14만원,,14,14
3126,3126,윤,4.6,85,서래마을에 캐쥬얼한 프렌치 다이닝 레스토랑,점심 5.5만원 · 저녁 12만원,예약,프랑스음식,서래마을,서초구,양식,5.5만원 ·  12만원,5.5만원 -  12만원,,5,5
3127,3127,한우드림,4.6,233,한우코스요리 고깃집,점심 영업안함 · 저녁 11만원,예약,소고기구이,마장,성동구,한식,영업안함,11만원,,11,11
3128,3128,Restaurant I.O.U,4.8,401,"소중한 이를 떠올리면 꼭 함께 가고 싶은 곳, 여러분의 집 Restaurant I.O.U [주한 미국 상공회의소 협력 레스토랑]",점심 3 - 8만원 · 저녁 12 - 14.5만원,예약,이탈리아음식,용산,용산구,양식,3 - 8만원 ·  12 - 14.5만원,3 - 8만원 -  12 - 14.5만원,,3,8
3129,3129,스시마카세  남부터미널점,4.7,56,"편안한 분위기 속, 다양한 술과 음식을 즐길 수 있는 오마카세 스시야",점심 5만원 · 저녁 10 - 12만원,예약,스시오마카세,서초,서초구,일식,5만원 ·  10 - 12만원,5만원 -  10 - 12만원,,10,12
3130,3130,스시이타마에,4.8,67,최고를 꿈꾸는 스시오마카세입니다,점심 5.5만원 · 저녁 10.5만원,예약,스시오마카세,강남,강남구,일식,5.5만원 ·  10.5만원,5.5만원 -  10.5만원,,5,5
3131,3131,라팔레트 파리,4.7,3,이색 다이닝을 경험할 수 있는 올 데이 다이닝 레스토랑,점심 7 - 11.5만원 · 저녁 11.5만원,예약,뷔페,명동,중구,뷔페,7 - 11.5만원 ·  11.5만원,7 - 11.5만원 -  11.5만원,,5,5
3132,3132,다이닝오은 OEUN,4.9,49,"골목 끝, 파인다이닝과 스피크이지바 그 사이 계절마다 새로운 경험을 제공합니다.  ""Private dining nestled in the heart of Gangnam""",점심 영업안함 · 저녁 12 - 15만원,예약,코스요리,강남,강남구,퓨전,영업안함,12 - 15만원,,12,15
3133,3133,누랑즈뉘,4.9,9,"특별한 날, 우리끼리만 즐기는 프라이빗 중식당",점심 저녁 동일가 12만원,예약,중식,이태원,용산구,중식,12만원,12만원,,12,12
3134,3134,라뜰리에 꼼때,5.0,38,한 타임 한 팀만을 위해 서비스하는 프라이빗 프렌치 다이닝,점심 저녁 동일가 10- 16만원,예약,프랑스음식,혜화,종로구,양식,10- 16만원,10- 16만원,,10,16
3135,3135,인터컨티넨탈 서울 코엑스 로비 라운지,4.7,5,"로비 라운지가 선보이는 정통 딸기 뷔페, ‘스트로베리 애비뉴’에서 가장 먼저 이른 봄 향기를 느껴보십시오.금,토,일 예약 20%할인 프로모션 진행 중 입니다.",점심 저녁 동일가 11.5만원,예약,뷔페,삼성,강남구,뷔페,11.5만원,11.5만원,,5,5
3136,3136,스시와,4.6,17,"미스터초밥왕 안효주셰프의 스시효, 그 맥을 이어가는 안효상 셰프의 스시와",7-11만원 · 12-15만원,예약,스시오마카세,종로,종로구,일식,7-11만원 · 12-15만원,7-11만원 · 12-15만원,,11,11
3137,3137,우라만,4.8,51,최상급 한우 그릴과 한식 베이스의 디쉬들과 함께위스키 페어링을 즐기실 수 있는 프라이빗 오마카세 다이닝,점심 영업안함 · 저녁 17만원,예약,한우오마카세,이태원,용산구,한식,영업안함,17만원,,17,17
3138,3138,수지웡(suzie wong),4.9,24,골드피쉬얌차하우스에서 운영하는 컨템포러리 중식,점심 6 - 10만원 · 저녁 12 - 20만원,예약,중식,압구정로데오,강남구,중식,6 - 10만원 ·  12 - 20만원,6 - 10만원 -  12 - 20만원,,6,10
3139,3139,구찌 오스테리아 다 마시모 보투라 서울,4.6,357,"매 시즌 창의성과 우아함, 관능미와 유머러스함이 담긴 독창적인 요리 철학을 선보이며, 전 세계 선별된 도시에 위치해 각 지역 고유 아이덴티티를 담은 컨템포러리 이탈리안 레스토랑",점심 저녁 동일가 10 - 20만원,예약,이탈리아음식,한남,용산구,양식,10 - 20만원,10 - 20만원,,10,20
3140,3140,파크689,4.4,117,"정통 중식의 동양적인 맛을 현대적으로 재해석한 파크689는 다채로운 중식 요리를 선보이는 모던 차이니즈 레스토랑입니다.최고의 식재료로 연구한 메뉴와 셰프의 시그니처 요리, 오픈 라이브 키친에서 정성을 다해 조리하는 모습까지 즐길 수 있습니다.",점심 8 - 20만원 · 저녁 10 - 20만원,예약,퓨전음식,우이동,강북구,퓨전,8 - 20만원 ·  10 - 20만원,8 - 20만원 -  10 - 20만원,,8,20
3141,3141,스시레이와,4.7,113,프라이빗하게 즐기는 완성도 높은 스시 오마카세,점심 5.5 ~ 8만원 · 저녁 11 ~ 16만원,예약,스시오마카세,논현,강남구,일식,5.5 ~ 8만원 ·  11 ~ 16만원,5.5 ~ 8만원 -  11 ~ 16만원,,8,8
3142,3142,서울드래곤시티 운카이,4.5,26,스카이킹덤 최고층인 34층에 자리한 하늘 위의 미식 공간,점심 6 - 10만원 · 저녁 15 - 19만원,예약,일식,용산,용산구,일식,6 - 10만원 ·  15 - 19만원,6 - 10만원 -  15 - 19만원,,6,10
3143,3143,다이닝주연,4.6,4,세계요리대회 다수 수상경력 셰프의 원테이블 레스토랑,점심 저녁 동일가 10 - 20만원,예약,유러피안음식,중랑,중랑구,양식,10 - 20만원,10 - 20만원,,10,20
3144,3144,호텔 나루 서울 엠갤러리 부아쟁,4.5,639,호텔에서 직접 드라이 에이징한 시그니처 그릴 메뉴 등 품격 있는 프렌치 요리를 단품 또는 코스로 만나보실 수 있습니다. 코스 이용 시 완벽한 마무리를 위해 다채로운 디저트와 치즈가 세미뷔페 스타일로 펼쳐집니다.,점심 7만원 - 9만원 · 저녁 12만원 - 18만원,예약,프랑스음식,마포,마포구,양식,7만원 - 9만원 ·  12만원 - 18만원,7만원 - 9만원 -  12만원 - 18만원,,7,7
3145,3145,레스토랑 바위,5.0,23,여섯석 규모의 레스토랑,점심 영업안함 · 저녁 14.5만원,예약,컨템포러리,한남,용산구,퓨전,영업안함,14.5만원,,5,5
3146,3146,스시세이 삶,4.8,6,오랜 경력의 셰프출신이 운영하는 가성비 좋은 스시 오마카세,점심 3.5 - 5.5만원 · 저녁 11 - 18만원,예약,스시오마카세,강남구청,강남구,일식,3.5 - 5.5만원 ·  11 - 18만원,3.5 - 5.5만원 -  11 - 18만원,,11,18
3147,3147,란수사,4.0,68,간장게장이 생각날 때 가는 역삼역 전통 일식집,점심 2 - 10만원 · 저녁 10 - 25만원,예약,스시오마카세,역삼,강남구,일식,2 - 10만원 ·  10 - 25만원,2 - 10만원 -  10 - 25만원,,2,10
3148,3148,레스토랑 온 ON,4.9,171,미쉐린가이드 영셰프 선정 프렌치 퀴진의 진수를 경험하는 김준형 셰프의 다이닝 Michelin Guide Seoul  2019 - 2024  Michelin Guide  Young Chef Award 2023,점심 저녁 동일가 10 - 25만원,예약,프랑스음식,청담,강남구,양식,10 - 25만원,10 - 25만원,,10,25
3149,3149,웨스틴조선서울 나인스게이트,4.7,723,변하지 않는 가치와 현대적 트렌디함이 어우러진공간에서 즐기는 American Fine Dining,점심 7 - 10만원 · 저녁 10 - 25만원,예약,프랑스음식,시청,중구,양식,7 - 10만원 ·  10 - 25만원,7 - 10만원 -  10 - 25만원,,7,10
3150,3150,청담케이하우스,4.6,142,국내 유일 대게&킹크랩 소금가마구이,점심 영업안함 · 저녁 16 - 26만원,예약,양식,청담,강남구,양식,영업안함,16 - 26만원,,16,26
3151,3151,IMOK,4.8,521,불과 연기를 이용한 메뉴를 코스로 제공드리는 스모크 다이닝,점심 14 - 18만원 · 저녁 14 - 22만원,예약,바베큐,신사,강남구,양식,14 - 18만원 ·  14 - 22만원,14 - 18만원 -  14 - 22만원,,14,18
3152,3152,CHOI. 쵸이닷,4.5,1959,최현석 셰프의 독창적인 요리를 즐길 수 있는 이탈리안 기반의 파인 다이닝,점심 9.8만원 · 저녁 19.8만원,예약,이탈리아음식,청담,강남구,양식,9.8만원 ·  19.8만원,9.8만원 -  19.8만원,,8,8
3153,3153,피에세(PIECE),4.7,575,프라이빗한 공간속 뉴차이니즈 파인다이닝,점심 6.5만원 · 저녁 16.5만원,예약,컨템포러리,한남,용산구,퓨전,6.5만원 ·  16.5만원,6.5만원 -  16.5만원,,5,5
3154,3154,수퍼판,4.5,669,우선생의 특유의 한식 터치로 준비하는 제철의 요리와인과 잘 어울리는 요리풍부하고 다양한 와인Modern Korean Gastronomic Restaurant,점심 4 - 6만원 · 저녁 15 - 17만원,예약,퓨전음식,압구정,강남구,퓨전,4 - 6만원 ·  15 - 17만원,4 - 6만원 -  15 - 17만원,,4,6
3155,3155,한우오마카세 청담 우월,4.7,150,"비지니스 모임을 위한 다양한 룸, 하트시그널 방송에서 보여준 연인들의 분위기 좋은 데이트 공간에서, 와인 콜키지 무료 서비스와 함께 최상급 한우 코스를 제공합니다  * 골프 오마카세 예약은 유선 예약만 가능하시오니 전화 부탁드립니다",점심 영업안함 · 저녁 16만원,예약,한우오마카세,청담,강남구,한식,영업안함,16만원,,16,16
3156,3156,트리드 (trid),4.7,583,강승원 셰프가 풀어내는 다국적 감성의 컨템포러리 다이닝,점심 10만원 · 저녁 18만원,예약,코스요리,청담,강남구,퓨전,10만원 ·  18만원,10만원 -  18만원,,10,10
3157,3157,스시사이,4.6,488,제철 재료로 정직하게 준비하는 이촌동 스시 오마카세,점심 6 - 8만원 · 저녁 15만원,예약,스시오마카세,이촌,용산구,일식,6 - 8만원 ·  15만원,6 - 8만원 -  15만원,,6,8
3158,3158,나카지마 고에몽,4.9,1149,특별한 날 방문하기 좋은 영등포 스시 오마카세 맛집.,점심 11만원 · 저녁 15만원,예약,스시오마카세,영등포,영등포구,일식,11만원 ·  15만원,11만원 -  15만원,,11,11
3159,3159,스시윤슬,4.8,685,개성 있는 적초 샤리를 선보이는 미들급 스시야,점심 8 - 10만원 · 저녁 16만원,예약,스시오마카세,서초,서초구,일식,8 - 10만원 ·  16만원,8 - 10만원 -  16만원,,8,10
3160,3160,스시야스다,4.9,1288,안재승 셰프의 항상 손님만을 위하는 스시야,점심 8만원 · 저녁 16.6만원,예약,스시오마카세,서초,서초구,일식,8만원 ·  16.6만원,8만원 -  16.6만원,,8,8
3161,3161,노보텔 앰배서더 서울 강남 안뜨레,4.0,64,안뜨레는 최상의 식재료를 이용해 최고의 미식 경험을 선사하는 컨템포러리 다이닝입니다.,점심 7.8만원 · 저녁 15.5만원,예약,코스요리,역삼,강남구,퓨전,7.8만원 ·  15.5만원,7.8만원 -  15.5만원,,8,8
3162,3162,스시히로아키,4.8,1543,ひろあき : 넓게 빛나라핫토리출신 셰프들의 모던한 스시야2호점 스시 쥬고야,점심 7만원 · 저녁 15만원,예약,스시오마카세,강남,강남구,일식,7만원 ·  15만원,7만원 -  15만원,,7,7
3163,3163,에빠뉘,4.7,252,갤러리 같은 공간에서의 섬세하고 감각적인 프렌치 다이닝,점심 8.5만원 · 저녁 18만원,예약,프랑스음식,청담,강남구,양식,8.5만원 ·  18만원,8.5만원 -  18만원,,5,5
3164,3164,스패출러,4.8,49,다양한 무국적 요리들을 시도하는 이노베이티브 퀴진 랩,점심 영업안함 · 저녁 18만원,예약,컨템포러리,도산공원,강남구,퓨전,영업안함,18만원,,18,18
3165,3165,조선팰리스 호텔 강남 콘스탄스,4.6,2500,100년의 헤리티지로 완성한 고품격 뷔페레스토랑,점심 16- 18.5만원  · 저녁 18.5만원,예약,뷔페,역삼,강남구,뷔페,16- 18.5만원  ·  18.5만원,16- 18.5만원  -  18.5만원,,5,5
3166,3166,압도,4.8,217,엄선된 한우와 정갈하고 모던한 한식 코스요리,점심 영업안함 · 저녁 15만원,예약,"육류,고기요리",합정,마포구,한식,영업안함,15만원,,15,15
3167,3167,VINHO,4.9,523,"성빈 셰프와 진호 소믈리에의 아시안 컨템포러리 레스토랑으로 코스 메뉴를 선보이는 레스토랑인 동시에, 조금 더 늦은 밤 가볍게 들러 간단한 음식에 와인 한 잔을 곁들일 수 있는 공간",점심 영업안함 · 저녁 18만원,예약,컨템포러리,논현,강남구,퓨전,영업안함,18만원,,18,18
3168,3168,스시신카이,4.9,835,스시의 정수를 대접하는 송민수 셰프의 청담 스시 오마카세,점심 9만원 · 저녁 18만원,예약,스시오마카세,청담,강남구,일식,9만원 ·  18만원,9만원 -  18만원,,9,9
3169,3169,스시타,4.8,94,제철에 나오는 자연산 식재료 만을 사용하여 깊고 진한 맛을 내는 집,점심 9만원 · 저녁 18.5만원,예약,스시오마카세,청담,강남구,일식,9만원 ·  18.5만원,9만원 -  18.5만원,,9,9
3170,3170,오오키,5.0,515,편안한 공간에서 편안한 음식으로 좋은기억,점심 8만원 · 저녁 16만원,예약,스시오마카세,논현,강남구,일식,8만원 ·  16만원,8만원 -  16만원,,8,8
3171,3171,소피텔 앰배서더 서울 페메종,4.6,56,프렌치 셰프가 직접 선보이는 한국 고유의 식재료가 어우러진 프랑스 정통요리를 즐기는 시크 비스트로,점심 6 - 14만원 · 저녁 14 - 24만원,예약,프랑스음식,잠실,송파구,양식,6 - 14만원 ·  14 - 24만원,6 - 14만원 -  14 - 24만원,,6,14
3172,3172,소피텔 앰배서더 서울 미오,4.8,71,"최상의 재료와 일본 요리 테크닉의 마리아주를 컨셉으로 한 모던 일식 가스트로노미 입니다.  홀 테이블에서는 코스와 단품요리를, 스시카운터에서는 오마카세 메뉴를 즐기실 수 있습니다. *오마카세 예약 가능 시간-런치 12:00/ 13:00 & 디너 18:30/ 19:30",점심 8.5 -12만원 · 저녁 15 - 19만원,예약,스시오마카세,잠실,송파구,일식,8.5 -12만원 ·  15 - 19만원,8.5 -12만원 -  15 - 19만원,,15,19
3173,3173,르다 (Le Da),4.8,365,한강의 노을과 야경을 바라보며 즐기는 코리안 프렌치 다이닝,점심 8.5만원 · 저녁 16.5만원,예약,프랑스음식,반포,서초구,양식,8.5만원 ·  16.5만원,8.5만원 -  16.5만원,,5,5
3174,3174,쿠시마사 여의도점,4.7,22,좋은 재료들과 특별한 조리방법으로 즐길 수 있는 쿠시아게 전문 오마카세,점심 영업안함 · 저녁 15만원,예약,쿠시아게오마카세,여의도,영등포구,일식,영업안함,15만원,,15,15
3175,3175,그랜드 하얏트 서울 스테이크 하우스,4.7,116,강한 화력에서 최고급 참숯으로 구워내 육즙 가득한 풍미가 일품인 그릴 요리,점심 9.5 - 13만원 · 저녁 16.8만원,예약,"스테이크,립",한남,용산구,양식,9.5 - 13만원 ·  16.8만원,9.5 - 13만원 -  16.8만원,,5,13
3176,3176,스시킨,4.7,430,숙성된 자연산 사시미와 스시를 즐길 수 있는 곳,점심 8 - 17만원 · 저녁 17 - 22만원,예약,스시오마카세,압구정로데오,강남구,일식,8 - 17만원 ·  17 - 22만원,8 - 17만원 -  17 - 22만원,,8,17
3177,3177,비플리끄,4.4,230,2017년 한우 파인다이닝이라는 새로운 장르를 개척한 비플리끄는 전좌석 프라이빗한 룸에서 환상적인 음식을 선보이고 있습니다.,점심 영업안함 · 저녁 18 - 25만원,예약,한우오마카세,청담,강남구,한식,영업안함,18 - 25만원,,18,25
3178,3178,JULY,4.6,466,"일본과 이탈리아에서 경험을 쌓은  윤강민셰프가 펼쳐내는 감각적인 컨템포러리 파인다이닝.  * 예약 전, 하단 공지사항을 꼭 읽어주세요. 감사합니다",점심 5.5 - 14만원 · 저녁 12 - 25만원,예약,컨템포러리,서래마을,서초구,퓨전,5.5 - 14만원 ·  12 - 25만원,5.5 - 14만원 -  12 - 25만원,,5,14
3179,3179,js가든 블랙,4.2,75,프라이빗한 룸으로만 구성된 고급 중식당의 대명사,점심 6 - 10만원 · 저녁 15 - 25만원,예약,중식,도산공원,강남구,중식,6 - 10만원 ·  15 - 25만원,6 - 10만원 -  15 - 25만원,,6,10
3180,3180,한우오마카세 우니크,4.5,202,"엄선된 최고등급의 한우와 최고급 제철 식재료에 우니크의 철학과 열정을 오롯이 담아내어 맛과 향의 아름다운 향연, 최고의 식사로 기억될 특별하고 즐거운 경험을 선사하겠습니다.",점심/저녁 동일가  7.9만원~14.9만원,예약,한우오마카세,마곡,강서구,한식,/   7.9만원~14.9만원,/   7.9만원~14.9만원,,9,9
3181,3181,반얀트리 서울 / 그라넘 다이닝 라운지,4.8,33,"반얀트리 호텔에 위치한 올데이 다이닝 레스토랑.평일 런치 샐러드 바, 주말 브런치 뷔페를 비롯해 저녁에는 스테이크 등을 선보입니다.",점심 7 - 8만원 · 저녁 15 - 25만원,예약,뷔페,장충동,중구,뷔페,7 - 8만원 ·  15 - 25만원,7 - 8만원 -  15 - 25만원,,7,8
3182,3182,울프강 스테이크하우스,4.4,127,세계적으로 유명한 뉴욕 정통 드라이에이징 스테이크하우스의 한국 1호점,점심 11만원 - 15만원 · 저녁 18만원 - 25만원,예약,"스테이크,립",청담,강남구,양식,11만원 - 15만원 ·  18만원 - 25만원,11만원 - 15만원 -  18만원 - 25만원,,11,11
3183,3183,KUT,4.9,131,프라이빗 룸에서 종로 최고의 뷰를 만끽할 수 있는 정통 한우 다이닝 KUT 입니다.,점심 9.5만원 · 저녁 15 - 25만원,예약,한우오마카세,종로,종로구,한식,9.5만원 ·  15 - 25만원,9.5만원 -  15 - 25만원,,15,25
3184,3184,우루후,4.8,58,일본 유명 셀럽들도 즐겨찿는 도쿄 인기 레스토랑이 청담에 오픈했습니다.  도쿄에 본점을 둔 복구이와 나베요리 전문점 우루후,점심 영업안함 · 저녁 15 - 25만원,예약,복어요리,청담,강남구,일식,영업안함,15 - 25만원,,15,25
3185,3185,후지,4.9,343,"여름철 보양식 민어와 함께하는 대게, 킹크랩 코스요리/ 100% 단독 룸",점심 저녁 동일가 14-35만원,예약,스시오마카세,삼성,강남구,일식,14-35만원,14-35만원,,35,35
3186,3186,레스토랑 알렌,4.7,729,뛰어난 와인 페어링을 자랑하는 프렌치 파인 다이닝,점심 17만원 · 저녁 22 - 29만원,예약,프랑스음식,역삼,강남구,양식,17만원 ·  22 - 29만원,17만원 -  22 - 29만원,,22,29
3187,3187,GRee:E 그리에(Secret Room),4.8,315,"프라이빗한 룸으로만 이루어진 공간.숯과 그릴, 훈연을 이용한 모던클래식 프렌치퀴진 파인 다이닝",점심 영업안함 · 저녁 18 - 28만원,예약,컨템포러리,청담,강남구,퓨전,영업안함,18 - 28만원,,18,28
3188,3188,마리포사 페어몬트 앰배서더 서울,4.7,134,페어몬트 앰배서더 서울 29층에 위치한 모던 유럽피안 레스토랑,점심 7.5 - 16만원 · 저녁 16 - 23만원,예약,코스요리,여의도,영등포구,퓨전,7.5 - 16만원 ·  16 - 23만원,7.5 - 16만원 -  16 - 23만원,,5,16
3189,3189,윤서울,4.7,288,"윤서울은 발효, 숙성, 건조를 이용한 한식 다이닝 입니다.",점심 7.8만원 · 저녁 22만원,예약,한식,압구정로데오,강남구,한식,7.8만원 ·  22만원,7.8만원 -  22만원,,8,8
3190,3190,스시 노 아야,4.8,996,"나인원한남, 만족스러운 하이엔드 스시야",점심 12.5만원 · 저녁 23.5만원,예약,스시오마카세,한남,용산구,일식,12.5만원 ·  23.5만원,12.5만원 -  23.5만원,,5,5
3191,3191,스시 시미즈,4.8,718,도산공원 스시 오마카세 전문점,점심 8.8만원 · 저녁 22만원,예약,스시오마카세,도산공원,강남구,일식,8.8만원 ·  22만원,8.8만원 -  22만원,,8,8
3192,3192,스시상남,4.6,446,한남동 간판 없는 프라이빗한 스시야,점심 13만원 · 저녁 23만원,예약,스시오마카세,한남,용산구,일식,13만원 ·  23만원,13만원 -  23만원,,13,13
3193,3193,스시우토,4.8,1445,공준호 셰프의 스시우토에서 새로운 스시야를 경험해 보세요.리윤(LY)에서 운영하는 하이엔드 스시 오마카세입니다.,점심 10만원 · 저녁 20만원,예약,스시오마카세,방배,서초구,일식,10만원 ·  20만원,10만원 -  20만원,,10,10
3194,3194,사토시,4.8,1561,구성이 알찬 이광우 셰프의 스시야,점심 13만원 · 디너 22~25만원,예약,스시오마카세,압구정로데오,강남구,일식,13만원 · 디너 22~25만원,13만원 · 디너 22~25만원,,13,13
3195,3195,스기모토,4.6,374,북촌 삼청동에 위치한 스시야,점심 12만원 · 저녁 20만원,예약,스시오마카세,북촌,종로구,일식,12만원 ·  20만원,12만원 -  20만원,,12,12
3196,3196,스시리큐,4.9,954,정성을 담은 식재료의 맛과 휴식이 있는곳,점심 12만원 · 저녁 23만원,예약,스시오마카세,압구정로데오,강남구,일식,12만원 ·  23만원,12만원 -  23만원,,12,12
3197,3197,테판야키 소고,5.0,95,1인 쉐프가 운영하는 신선한 제철 식재료를 사용하는 테판 프라이빗 오마카세,점심 13만원 · 저녁 20만원,예약,일식,청담,강남구,일식,13만원 ·  20만원,13만원 -  20만원,,13,13
3198,3198,하시라,4.9,257,윤주환 셰프의 스시야,런치 22만원 (일요일) · 저녁 22만원,예약,스시오마카세,청담,강남구,일식,런치 22만원 (일요일) ·  22만원,런치 22만원 (일요일) -  22만원,,22,22
3199,3199,스시쥬고야,4.8,218,"十五夜 , 달이 가장 밝은 날의 명랑하고 즐거운 밤핫토리출신 두 셰프의 히로아키에 이은 두번째 스시야",점심 10만원 · 저녁 20만원,예약,스시오마카세,가로수길,강남구,일식,10만원 ·  20만원,10만원 -  20만원,,10,10
3200,3200,스시야 도산대로점,4.7,121,설명없음,점심 12만원 · 저녁 20만원,예약,스시오마카세,신사,강남구,일식,12만원 ·  20만원,12만원 -  20만원,,12,12
3201,3201,청담 해와달,5.0,11,산지직송 제철 미식을 즐길 수 있는 프라이빗한 공간,점심 영업안함 · 저녁 25만원,예약,양식,청담,강남구,양식,영업안함,25만원,,25,25
3202,3202,꼴라쥬(Collage),4.7,20,노진성 셰프의 프렌치를 기반으로 다양한 식재료를 간결하게 재해석한 창작코스요리,점심 영업안함 · 저녁 24만원,예약,컨템포러리,논현,강남구,퓨전,영업안함,24만원,,24,24
3203,3203,무니,4.6,392,아늑한 분위기에서 즐기는 계절감 있는 일본 코스요리,점심 영업안함 · 저녁 23만원,예약,일식,청담,강남구,일식,영업안함,23만원,,23,23
3204,3204,일드청담,4.8,422,계절을 담은 컨템퍼러리 다이닝,점심 15만원 · 저녁 23-25만원,예약,컨템포러리,청담,강남구,퓨전,15만원 ·  23-25만원,15만원 -  23-25만원,,15,15
3205,3205,류니끄,4.8,197,절기 속 재료의 속성을 파악하고 알맞은 조리법을 따르며 순연한 자태의 결과물을 만들어 냅니다,점심 16만원 · 저녁 29만원,예약,컨템포러리,도산공원,강남구,퓨전,16만원 ·  29만원,16만원 -  29만원,,16,16
3206,3206,코자차 kojacha,4.7,248,한국인 셰프가 (KO) 만드는 일식과(JA) 중식의(CHA) 만남이라는 의미의 코자차,점심 15만원 · 저녁 25만원,예약,퓨전음식,청담,강남구,퓨전,15만원 ·  25만원,15만원 -  25만원,,15,15
3207,3207,7th Door,4.7,472,한국 식문화의 발효와 숙성을 주제로 심도 있게 풀어낸 공간,점심 15 - 18만원 · 저녁 28만원,예약,한식,청담,강남구,한식,15 - 18만원 ·  28만원,15 - 18만원 -  28만원,,15,18
3208,3208,더 그린테이블,4.8,180,한국의 제철 식재료로 풀어낸 김은희 셰프의 컨템포러리 레스토랑,점심 17만원 · 저녁 27만원,예약,프랑스음식,북촌,종로구,양식,17만원 ·  27만원,17만원 -  27만원,,17,17
3209,3209,스시 결,4.8,830,한 점 한 점 정성이 느껴지는 청담동 스시야,점심 13만원 · 저녁 25만원,예약,스시오마카세,청담,강남구,일식,13만원 ·  25만원,13만원 -  25만원,,13,13
3210,3210,일판,4.7,320,"눈 앞에서 펼쳐지는 정확한 온도에서 익혀지는 맛. 2023 MICHELIN 1스타, 테판야끼 다이닝 [일판]",점심 16만원 · 저녁 28만원,예약,코스요리,청담,강남구,퓨전,16만원 ·  28만원,16만원 -  28만원,,16,16
3211,3211,영천영화 뜰,4.6,63,도심 속 자연 컨셉의 청담 최고급 한우 다이닝,점심 9.8만원  · 저녁 25만원,예약,소고기구이,청담,강남구,한식,9.8만원  ·  25만원,9.8만원  -  25만원,,8,8
3212,3212,스시렌,4.8,2261,정성을 담아 내는 스시야,점심 13만원 · 저녁 27만원,예약,스시오마카세,청담,강남구,일식,13만원 ·  27만원,13만원 -  27만원,,13,13
3213,3213,스시이도 청담점,5.0,211,"‘이도’만의 밝은 분위기, 기본에 충실한 스시야",점심 13만원 · 저녁 25만원,예약,스시오마카세,청담,강남구,일식,13만원 ·  25만원,13만원 -  25만원,,13,13
3214,3214,무티 청담,5.0,102,"초현대적 공간과 클래식 갓포일품요리의 아트 페어링Mutti。しげるつち갓포 일품요리일품요리, 아늑한 시간, 사적인 공간. 무티 프라이빗 룸/VIP 라운지 등에서 가지실 수 있습니다.",점심 영업안함 · 저녁 1.4 - 9.8만원,예약,일식,청담,강남구,일식,영업안함,1.4 - 9.8만원,,8,8
3215,3215,명보당,5.0,53,뉴욕 미슐랭 3스타 Chef’s Table at Brooklyn Fare 헤드 셰프 출신인 임현주 오너셰프의 색채를 담은 요리를 만날 수 있는 컨템포러리 다이닝,점심 17 - 19만원 · 저녁 27만원,예약,컨템포러리,압구정로데오,강남구,퓨전,17 - 19만원 ·  27만원,17 - 19만원 -  27만원,,17,19
