,shop_name,shop_rating,r_num,Category,Location,region,Price_range,nickname,user_rating,lun_di,times,review,save
101,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,루체쫑,5.0 ,점심,2024.05.18,"압구정로데오맛집 우감만족에서 B코스로 즐겨보고왔답니다. 첫 한우 카르파초에서부터 마지막 디저트 유자샤벳과 방울토마토 절임까지 완벽했어요!  한우오마카세를 직접 셰프님이 조리해주시는 과정과 친절한 설명을 들으며 즐길수 있는 곳이라 더욱 만족스러웠던 우감만족이였어요. 한우안심, 등심, 살치살, 제비추리, 차돌박이 다양한부위별 맛과 식감을 음미하며 천천히 즐길 수 있는 식사시간이여서 행복했어요.   다음 기념일에도 또 방문하고 싶어졌답니다.  ","9,999+"
102,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
103,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
104,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
105,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
106,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
107,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
108,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
109,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
110,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
111,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
112,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
113,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
114,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
115,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
116,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
117,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
118,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
119,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
120,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
121,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
122,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
123,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
124,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
125,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
126,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
127,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
128,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
129,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
130,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
131,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
132,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
133,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
134,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
135,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
136,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
137,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
138,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
139,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
140,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
141,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
142,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
143,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
144,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
145,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
146,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
147,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
148,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
149,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
150,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
151,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
152,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
153,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
154,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
155,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
156,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
157,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
158,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
159,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
160,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
161,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
162,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
163,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
164,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
165,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
166,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
167,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
168,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
169,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
170,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
171,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
172,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
173,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
174,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
175,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
176,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
177,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
178,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
179,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
180,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
181,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
182,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
183,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
184,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
185,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
186,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
187,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
188,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
189,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
190,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
191,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
192,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
193,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
194,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
195,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
196,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
197,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
198,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
199,우감만족,4.8,738,일식,압구정로데오,서울특별시 강남구 압구정로54길 26 1층,점심 저녁 동일가 2 - 3만원,NA,NA,NA,NA,NA,"9,999+"
200,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,야채빵야채,4.7 ,점심,2024.06.24,음식이 맛있어요! 분위기가 좋은 곳이지 맛은 그냥 그렇지 않을까 생각하면서 갔는데 생각보다 너무 맛있었습니다. 뇨끼의 두께가 적당하다고 느껴졌고 우니 파스타도 그렇게 느끼하지않고 남기지 않고 다 먹었어요. 팬이 열유지가 잘되서 라자냐가 금방 식지 않아서 좋았습니다. 임산부라고 마지막에 디저트 챙겨주셔서 잘 먹었습니다. 너무너무 친절하시고 담요도 챙겨주시고 여러모로 맘에 쏙 든 곳이었습니다!  ,"6,731"
201,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,유정920,5.0 ,점심,2024.05.14,오랜만에 지인을 만나기로 해서 신경써서 예약한 곳인데 분위기도 좋고 음식도 맛있어서 행복한 브런치 타임 했어요. 식사 후에 후식으로 바스크 치즈 케이크 시켜서 커피 타임도 했는데 치케에 바닐라빈 가득 들어있어 향도 진하고 촉촉해요. 굿 👍  ,"6,731"
202,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
203,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
204,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
205,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
206,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
207,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
208,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
209,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
210,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
211,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
212,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
213,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
214,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
215,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
216,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
217,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
218,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
219,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
220,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
221,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
222,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
223,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
224,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
225,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
226,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
227,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
228,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
229,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
230,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
231,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
232,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
233,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
234,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
235,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
236,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
237,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
238,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
239,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
240,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
241,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
242,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
243,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
244,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
245,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
246,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
247,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
248,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
249,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
250,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
251,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
252,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
253,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
254,아베크 청담,4.6,532,소고기구이,압구정로데오,서울특별시 강남구 선릉로 823,점심 저녁 동일가 3 - 4만원,NA,NA,NA,NA,NA,"6,731"
